year,verbs,,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[], meets],,,,,,,,,,,,,,,,,,,,
1979,[tells,,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[attends],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[], appears, assigns, gives],,,,,,,,,,,,,,,,,,
1979,[rejects,,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[encourages],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[], remains],,,,,,,,,,,,,,,,,,,,
1979,[considers,,,,,,,,,,,,,,,,,,,,,
1979,[], starts],,,,,,,,,,,,,,,,,,,,
1979,[features,,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[], lives, continues],,,,,,,,,,,,,,,,,,,
1979,[travels,,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[plays],,,,,,,,,,,,,,,,,,,,,
1979,[untangles],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[goes],,,,,,,,,,,,,,,,,,,,,
1979,[brings],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[], gives],,,,,,,,,,,,,,,,,,,,
